ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Goodwill,Budget sources and other funds,Investment and development funds (Bn. VND),Convertible bonds (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve,Investment in joint ventures,Difference upon Assets Revaluation,Minority Interest
VIC,2021,2,167653553000000.0,23302535000000,10327516000000.0,64858568000000.0,56696855000000.0,12468079000000.0,251294495000000.0,2580500000000.0,126706848000000,34349500000000.0,7126676000000,10598792000000.0,418948048000000,274560500000000,159335062000000.0,115225438000000.0,144387548000000,144387548000000.0,7235206000000.0,8881396000000,55154462000000,418948048000000,18101577000000.0,12882666000000.0,58901807000000.0,4320808000000.0,33824306000000.0,34447691000000,105405709000000.0,37293446000000.0,32767397000000.0,2229284000000.0,7082575000000.0,6702715000000,357711000000.0,2938211000000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2021,1,162828936000000.0,23042288000000,5969254000000.0,59565070000000.0,62787770000000.0,11464554000000.0,257003769000000.0,5938500000000.0,125039799000000,34418773000000.0,7424927000000,12250583000000.0,419832705000000,280058250000000,162523560000000.0,117534690000000.0,139774455000000,139774455000000.0,7235206000000.0,6428726000000,58523318000000,419832705000000,17743218000000.0,7804268000000.0,64183158000000.0,3058624000000.0,33824306000000.0,34447691000000,98827099000000.0,34851877000000.0,34038016000000.0,2371491000000.0,7700159000000.0,6930517000000,1483208000000.0,7421708000000.0,0.0,0.0,0.0,5503265000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2020,4,164454221000000.0,28175943000000,11763511000000.0,55764939000000.0,57224825000000.0,11525003000000.0,259813564000000.0,6015000000000.0,125080437000000,34965684000000.0,7413792000000,13176930000000.0,424267785000000,288510783000000,174675122000000.0,113835661000000.0,135757002000000,135757002000000.0,7235206000000.0,4089007000000,56769798000000,424267785000000,18340419000000.0,8539910000000.0,58259220000000.0,3134972000000.0,33824306000000.0,34447691000000,98309224000000.0,37196791000000.0,26849120000000.0,2523804000000.0,8169982000000.0,4576668000000,1220669000000.0,7235669000000.0,0.0,0.0,0.0,5505646000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2020,3,182768718000000.0,30288635000000,4987739000000.0,58665039000000.0,72027916000000.0,16799389000000.0,247241896000000.0,5371000000000.0,120698373000000,33422672000000.0,13240747000000,10661691000000.0,430010614000000,305459007000000,183306409000000.0,122152598000000.0,124551607000000,124551607000000.0,7235206000000.0,7211234000000,42455716000000,430010614000000,16284325000000.0,10285997000000.0,73829548000000.0,8351044000000.0,33824306000000.0,34447691000000,107564345000000.0,44251546000000.0,30629236000000.0,1917072000000.0,6734036000000.0,9552258000000,1132227000000.0,6503227000000.0,0.0,0.0,0.0,5518344000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2020,2,185917400000000.0,26969148000000,870606000000.0,62466261000000.0,82724131000000.0,12887254000000.0,241266647000000.0,5385970000000.0,119489039000000,33207072000000.0,12450799000000,10191839000000.0,427184047000000,303486797000000,192732567000000.0,110754230000000.0,123697250000000,123697250000000.0,7235206000000.0,6305909000000,42509188000000,427184047000000,17507318000000.0,11148978000000.0,84917536000000.0,4487177000000.0,33824306000000.0,34447691000000,96280752000000.0,50315233000000.0,42123105000000.0,2094681000000.0,6646274000000.0,10361992000000,1027927000000.0,6413897000000.0,0.0,0.0,0.0,5516245000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2020,1,189221713000000.0,10999921000000,9483443000000.0,60437375000000.0,84452449000000.0,23848525000000.0,224391138000000.0,916620000000.0,114066902000000,33081926000000.0,5985927000000,10887494000000.0,413612851000000,291500509000000,189055700000000.0,102444809000000.0,122112342000000,122112342000000.0,7235206000000.0,2934433000000,44294382000000,413612851000000,17955010000000.0,16101377000000.0,86640801000000.0,13341952000000.0,33824306000000.0,34447691000000,83793105000000.0,52583702000000.0,42353364000000.0,2200462000000.0,7262442000000.0,3885538000000,249478000000.0,1166098000000.0,0.0,0.0,0.0,10458341000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2019,4,201493474000000.0,18488606000000,10419573000000.0,68076284000000.0,83273298000000.0,21235713000000.0,207079197000000.0,907650000000.0,108679270000000,33546796000000.0,4671124000000,10856808000000.0,408572671000000,287972083000000,183615768000000.0,104356315000000.0,120600588000000,120600588000000.0,7235206000000.0,7757874000000,44172327000000,408572671000000,19279650000000.0,21322039000000.0,85402745000000.0,12863952000000.0,33685755000000.0,34309140000000,86480517000000.0,52381513000000.0,31044532000000.0,2181810000000.0,6985630000000.0,1706242000000,235398000000.0,1143048000000.0,0.0,0.0,0.0,10259215000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2019,3,166285993086361.0,16526657094574,879925574841.0,64302652242636.0,77341470740345.0,7235287433965.0,190873242790586.0,66650000000.0,79447014055939,28693657790892.0,4673236225345,13547979543319.0,357159235876947,231751079032904,151188430465008.0,80562648567896.0,125408156844043,125408156844043.0,7235205990828.0,5127322914526,48489593133905,357159235876947,27254170150508.0,17493009106330.0,78174972209679.0,1008827875074.0,33459353890000.0,34299353890000,63037914450280.0,38194446764944.0,33803461524653.0,3602660255910.0,8113489640498.0,1512615516552,352863734772.0,419513734772.0,0.0,0.0,0.0,10264070778943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2019,2,163522165245209.0,23549297107100,1050958199431.0,73341336346951.0,49297331550115.0,16283242041612.0,174833726505225.0,66650000000.0,79081862102633,28258662091257.0,5420768174178,14542221345268.0,338355891750434,212134512079406,125574372939809.0,86560139139597.0,126221379671028,126221379671028.0,7235205990828.0,8653759536817,45745621291964,338355891750434,25971950378443.0,4645509106330.0,50062459254646.0,11402586412830.0,33459353890000.0,34299353890000,68906450232545.0,28190817616758.0,23112984974306.0,3778001076205.0,7538961288394.0,1749917700319,403756044968.0,470406044968.0,0.0,0.0,0.0,10284997394987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2019,1,153900473523258.0,7441890315078,1845851929698.0,78463042610957.0,55827435337602.0,10322253329923.0,160225180193050.0,55000000000.0,50921653119491,25895578408415.0,6122513102924,12851270082019.0,314125653716308,211752772145368,123932777511927.0,87819994633441.0,102372881570940,102372881570940.0,7235205990828.0,6468691109246,47416312629152,314125653716308,31610113339576.0,4346524106330.0,56032008069399.0,5072422882128.0,31916212300000.0,32756212300000,69906218241843.0,32666396275187.0,22197134376642.0,4394384756670.0,5547372654217.0,1612138347237,292031334399.0,347031334399.0,0.0,0.0,0.0,10225743672677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2018,4,132457316789570.0,13558510960848,1951597849480.0,48316265888486.0,53205960623623.0,15424981467133.0,156647779954035.0,4505000000000.0,47270468873063,28880200692994.0,6090552704984,10076131934724.0,289105096743605,190046044262483,110666924217531.0,79379120044952.0,99059052481122,99059052481122.0,7235205990828.0,4824798066710,45732014278946,289105096743605,19386853427592.0,627857439663.0,54113514894337.0,9610317572378.0,31916212300000.0,32756212300000,71976376885859.0,24728293712406.0,19115963139737.0,4125582972589.0,4403729161547.0,1594869498288,401359857879.0,4906359857879.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,2018,3,128742276570646.0,15942086048860,1446121558696.0,55351270040756.0,45116873727956.0,10885925194378.0,139487875565474.0,58257497661.0,42870071167861,24590711488372.0,5844089740687,9698165067647.0,268230152136120,170119841630437,109882411951061.0,60237429679376.0,98110310505683,98110310505683.0,0.0,11145637673211,46007390314122,268230152136120,24120358680296.0,4526787942002.0,45466226838882.0,4108918382878.0,31916212310000.0,32756212310000,54447659960983.0,37986989392796.0,15041352547118.0,4214222244537.0,4082734077959.0,1252793290919,361244302977.0,419501800638.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
